ds,yhat
2024-12-09 19:20:00,14.367957
2024-12-09 19:25:00,13.798879
2024-12-09 19:30:00,13.923132
2024-12-09 19:35:00,13.741388
2024-12-09 19:40:00,13.508428
2024-12-09 19:45:00,13.1404295
2024-12-09 19:50:00,12.935376
2024-12-09 19:55:00,13.169808
2024-12-09 20:00:00,12.561536
2024-12-09 20:05:00,11.52131
2024-12-09 20:10:00,11.216223
2024-12-09 20:15:00,10.830803
2024-12-09 20:20:00,10.049744
2024-12-09 20:25:00,9.932534
2024-12-09 20:30:00,10.023863
2024-12-09 20:35:00,9.264549
2024-12-09 20:40:00,8.823953
2024-12-09 20:45:00,8.438152
2024-12-09 20:50:00,8.367653
2024-12-09 20:55:00,7.5455136
2024-12-09 21:00:00,6.899125
2024-12-09 21:05:00,6.479904
2024-12-09 21:10:00,6.2217126
2024-12-09 21:15:00,5.715497
2024-12-09 21:20:00,5.001657
2024-12-09 21:25:00,4.8373404
2024-12-09 21:30:00,4.3584914
2024-12-09 21:35:00,3.923024
2024-12-09 21:40:00,3.8405316
2024-12-09 21:45:00,4.356729
2024-12-09 21:50:00,3.9575264
2024-12-09 21:55:00,3.7605672
2024-12-09 22:00:00,4.000235
2024-12-09 22:05:00,3.5717955
2024-12-09 22:10:00,3.6951663
2024-12-09 22:15:00,4.0345173
2024-12-09 22:20:00,3.6246042
2024-12-09 22:25:00,3.6443977
2024-12-09 22:30:00,3.416479
2024-12-09 22:35:00,3.2976522
2024-12-09 22:40:00,3.0298536
2024-12-09 22:45:00,3.006931
2024-12-09 22:50:00,2.9670708
2024-12-09 22:55:00,2.958053
2024-12-09 23:00:00,2.7123175
2024-12-09 23:05:00,2.6880853
2024-12-09 23:10:00,2.7098904
2024-12-09 23:15:00,2.8078678
2024-12-09 23:20:00,2.614776
2024-12-09 23:25:00,2.5191836
2024-12-09 23:30:00,2.370293
2024-12-09 23:35:00,2.2301226
2024-12-09 23:40:00,2.3771656
2024-12-09 23:45:00,2.3483531
2024-12-09 23:50:00,2.3321795
2024-12-09 23:55:00,2.2395482
2024-12-10 00:00:00,2.1537762
2024-12-10 00:05:00,2.1438935
2024-12-10 00:10:00,2.0721545
2024-12-10 00:15:00,2.310503
2024-12-10 00:20:00,2.161383
2024-12-10 00:25:00,2.121764
2024-12-10 00:30:00,2.0957654
2024-12-10 00:35:00,2.0436192
2024-12-10 00:40:00,2.0351136
2024-12-10 00:45:00,2.1605153
2024-12-10 00:50:00,2.1897757
2024-12-10 00:55:00,2.002457
2024-12-10 01:00:00,1.9167128
2024-12-10 01:05:00,1.9410194
2024-12-10 01:10:00,1.9066685
2024-12-10 01:15:00,1.9409953
2024-12-10 01:20:00,1.9414791
2024-12-10 01:25:00,2.0196762
2024-12-10 01:30:00,1.9139925
2024-12-10 01:35:00,1.8957376
2024-12-10 01:40:00,1.8742831
2024-12-10 01:45:00,1.9773608
2024-12-10 01:50:00,2.031794
2024-12-10 01:55:00,1.8008766
2024-12-10 02:00:00,1.7884214
2024-12-10 02:05:00,1.8096994
2024-12-10 02:10:00,1.8061569
2024-12-10 02:15:00,1.8480908
2024-12-10 02:20:00,1.8973433
2024-12-10 02:25:00,1.7950344
2024-12-10 02:30:00,1.7976062
2024-12-10 02:35:00,1.7035896
2024-12-10 02:40:00,1.7872252
2024-12-10 02:45:00,1.7158105
2024-12-10 02:50:00,1.7364874
2024-12-10 02:55:00,1.7765204
2024-12-10 03:00:00,1.8466408
2024-12-10 03:05:00,1.5698681
2024-12-10 03:10:00,1.3611468
2024-12-10 03:15:00,1.4613216
2024-12-10 03:20:00,1.472683
2024-12-10 03:25:00,1.2238798
2024-12-10 03:30:00,1.3160568
2024-12-10 03:35:00,1.3149242
2024-12-10 03:40:00,1.2637242
2024-12-10 03:45:00,1.3529532
2024-12-10 03:50:00,1.2507029
2024-12-10 03:55:00,1.2043221
2024-12-10 04:00:00,1.3072217
2024-12-10 04:05:00,1.3568317
2024-12-10 04:10:00,1.3241409
2024-12-10 04:15:00,1.5481732
2024-12-10 04:20:00,1.4677635
2024-12-10 04:25:00,1.4055089
2024-12-10 04:30:00,1.5032831
2024-12-10 04:35:00,1.4854051
2024-12-10 04:40:00,1.5216299
2024-12-10 04:45:00,1.5044019
2024-12-10 04:50:00,1.4646475
2024-12-10 04:55:00,1.5343566
2024-12-10 05:00:00,1.5523577
2024-12-10 05:05:00,1.5376693
2024-12-10 05:10:00,1.5667225
2024-12-10 05:15:00,1.7056662
2024-12-10 05:20:00,1.5975311
2024-12-10 05:25:00,1.87682
2024-12-10 05:30:00,1.8849459
2024-12-10 05:35:00,1.9030062
2024-12-10 05:40:00,1.9544057
2024-12-10 05:45:00,2.0857146
2024-12-10 05:50:00,2.2778797
2024-12-10 05:55:00,2.2195697
2024-12-10 06:00:00,2.5159807
2024-12-10 06:05:00,2.6066356
2024-12-10 06:10:00,2.9510047
2024-12-10 06:15:00,3.639243
2024-12-10 06:20:00,3.9361591
2024-12-10 06:25:00,3.9032917
2024-12-10 06:30:00,4.0661507
2024-12-10 06:35:00,4.32804
2024-12-10 06:40:00,4.816494
2024-12-10 06:45:00,5.248677
2024-12-10 06:50:00,5.35673
2024-12-10 06:55:00,6.0025563
2024-12-10 07:00:00,6.686076
2024-12-10 07:05:00,7.2745123
2024-12-10 07:10:00,8.483402
2024-12-10 07:15:00,12.375139
2024-12-10 07:20:00,19.15529
2024-12-10 07:25:00,14.153488
2024-12-10 07:30:00,14.863515
2024-12-10 07:35:00,15.728352
2024-12-10 07:40:00,17.677008
2024-12-10 07:45:00,20.555618
2024-12-10 07:50:00,22.540276
2024-12-10 07:55:00,23.685818
2024-12-10 08:00:00,25.97847
2024-12-10 08:05:00,27.863222
2024-12-10 08:10:00,34.581707
2024-12-10 08:15:00,49.6379
2024-12-10 08:20:00,54.74521
2024-12-10 08:25:00,52.998188
2024-12-10 08:30:00,53.667385
2024-12-10 08:35:00,55.67027
2024-12-10 08:40:00,60.618984
2024-12-10 08:45:00,64.20487
2024-12-10 08:50:00,65.95956
2024-12-10 08:55:00,64.64255
2024-12-10 09:00:00,67.05613
2024-12-10 09:05:00,68.1371
2024-12-10 09:10:00,72.92932
2024-12-10 09:15:00,79.33722
2024-12-10 09:20:00,81.992516
2024-12-10 09:25:00,79.497765
2024-12-10 09:30:00,83.6889
2024-12-10 09:35:00,83.22423
2024-12-10 09:40:00,81.89612
2024-12-10 09:45:00,81.47173
2024-12-10 09:50:00,82.26501
2024-12-10 09:55:00,81.458496
2024-12-10 10:00:00,81.59311
2024-12-10 10:05:00,82.41977
2024-12-10 10:10:00,85.5391
2024-12-10 10:15:00,91.15288
2024-12-10 10:20:00,88.94041
2024-12-10 10:25:00,83.9479
2024-12-10 10:30:00,89.55847
2024-12-10 10:35:00,86.15179
2024-12-10 10:40:00,84.80563
2024-12-10 10:45:00,87.66518
2024-12-10 10:50:00,87.12426
2024-12-10 10:55:00,84.61901
2024-12-10 11:00:00,85.141655
2024-12-10 11:05:00,82.17407
2024-12-10 11:10:00,82.20263
2024-12-10 11:15:00,84.67507
2024-12-10 11:20:00,84.862434
2024-12-10 11:25:00,81.432816
2024-12-10 11:30:00,81.72833
2024-12-10 11:35:00,79.96031
2024-12-10 11:40:00,83.70618
2024-12-10 11:45:00,84.97018
2024-12-10 11:50:00,81.975815
2024-12-10 11:55:00,82.54094
2024-12-10 12:00:00,82.34159
2024-12-10 12:05:00,76.54899
2024-12-10 12:10:00,75.03169
2024-12-10 12:15:00,69.15097
2024-12-10 12:20:00,63.444374
2024-12-10 12:25:00,61.05067
2024-12-10 12:30:00,61.140705
2024-12-10 12:35:00,57.27263
2024-12-10 12:40:00,57.325756
2024-12-10 12:45:00,56.18721
2024-12-10 12:50:00,55.554375
2024-12-10 12:55:00,54.37479
2024-12-10 13:00:00,53.929417
2024-12-10 13:05:00,54.615448
2024-12-10 13:10:00,55.64948
2024-12-10 13:15:00,59.294132
2024-12-10 13:20:00,61.512707
2024-12-10 13:25:00,59.73182
2024-12-10 13:30:00,59.83007
2024-12-10 13:35:00,59.798767
2024-12-10 13:40:00,61.073883
2024-12-10 13:45:00,61.79439
2024-12-10 13:50:00,64.24342
2024-12-10 13:55:00,64.56616
2024-12-10 14:00:00,65.98367
2024-12-10 14:05:00,63.070362
2024-12-10 14:10:00,66.039
2024-12-10 14:15:00,70.79132
2024-12-10 14:20:00,67.84785
2024-12-10 14:25:00,66.26976
2024-12-10 14:35:00,66.74298
2024-12-10 14:40:00,66.15329
2024-12-10 14:45:00,66.71946
2024-12-10 14:50:00,66.12231
2024-12-10 14:55:00,65.96168
2024-12-10 15:00:00,65.53882
2024-12-10 15:05:00,64.15234
2024-12-10 15:10:00,67.71393
2024-12-10 15:15:00,69.088936
2024-12-10 15:20:00,66.67296
2024-12-10 15:25:00,64.30831
2024-12-10 15:30:00,64.01742
2024-12-10 15:35:00,62.18205
2024-12-10 15:40:00,62.442226
2024-12-10 15:45:00,61.88209
2024-12-10 15:50:00,59.63391
2024-12-10 15:55:00,57.73709
2024-12-10 16:00:00,56.97655
2024-12-10 16:05:00,55.546734
2024-12-10 16:10:00,56.22066
2024-12-10 16:15:00,54.015156
2024-12-10 16:20:00,52.40851
2024-12-10 16:25:00,51.513786
2024-12-10 16:30:00,50.565285
2024-12-10 16:35:00,47.552814
2024-12-10 16:40:00,45.40788
2024-12-10 16:45:00,43.386955
2024-12-10 16:50:00,41.693268
2024-12-10 16:55:00,44.75215
2024-12-10 17:00:00,42.39023
2024-12-10 17:05:00,37.693676
2024-12-10 17:10:00,35.925133
2024-12-10 17:15:00,35.817173
2024-12-10 17:20:00,33.931606
2024-12-10 17:25:00,31.947308
2024-12-10 17:30:00,30.198282
2024-12-10 17:35:00,28.977219
2024-12-10 17:40:00,27.838188
2024-12-10 17:45:00,26.709587
2024-12-10 17:50:00,26.010242
2024-12-10 17:55:00,25.076807
2024-12-10 18:00:00,24.321035
2024-12-10 18:05:00,22.965319
2024-12-10 18:10:00,22.59083
2024-12-10 18:15:00,20.436405
2024-12-10 18:20:00,19.778778
2024-12-10 18:25:00,19.836115
2024-12-10 18:30:00,18.721043
2024-12-10 18:35:00,18.392109
2024-12-10 18:40:00,17.73541
2024-12-10 18:45:00,17.162693
2024-12-10 18:50:00,17.072483
2024-12-10 18:55:00,16.798119
2024-12-10 19:00:00,15.651729
2024-12-10 19:05:00,15.061207
2024-12-10 19:10:00,14.979444
2024-12-10 19:15:00,14.405534
2024-12-10 19:20:00,14.279233
2024-12-10 19:25:00,13.591793
2024-12-10 19:30:00,13.428656
2024-12-10 19:35:00,13.332432
2024-12-10 19:40:00,12.577866
2024-12-10 19:45:00,12.528138
2024-12-10 19:50:00,12.510017
2024-12-10 19:55:00,12.09201
2024-12-10 20:00:00,11.766284
2024-12-10 20:05:00,11.334702
2024-12-10 20:10:00,11.019913
2024-12-10 20:15:00,10.3640175
2024-12-10 20:20:00,9.587651
2024-12-10 20:25:00,9.749417
2024-12-10 20:30:00,9.924199
2024-12-10 20:35:00,9.181041
2024-12-10 20:40:00,8.554276
2024-12-10 20:45:00,7.654092
2024-12-10 20:50:00,7.582536
2024-12-10 20:55:00,7.373701
2024-12-10 21:00:00,6.792362
2024-12-10 21:05:00,6.7012105
2024-12-10 21:10:00,6.09538
2024-12-10 21:15:00,5.3363457
2024-12-10 21:20:00,5.021445
2024-12-10 21:25:00,4.7461267
2024-12-10 21:30:00,4.4792094
2024-12-10 21:35:00,4.271553
2024-12-10 21:40:00,3.8648942
2024-12-10 21:45:00,3.6822822
2024-12-10 21:50:00,3.7942502
2024-12-10 21:55:00,3.4768648
2024-12-10 22:00:00,3.5694458
2024-12-10 22:05:00,3.356303
2024-12-10 22:10:00,3.3796132
2024-12-10 22:15:00,3.224736
2024-12-10 22:20:00,3.234686
2024-12-10 22:25:00,3.0653434
2024-12-10 22:30:00,2.8860924
2024-12-10 22:35:00,2.5550702
2024-12-10 22:40:00,2.621863
2024-12-10 22:45:00,2.6325843
2024-12-10 22:50:00,2.5175076
2024-12-10 22:55:00,2.280349
2024-12-10 23:00:00,2.4013724
2024-12-10 23:05:00,2.2778857
2024-12-10 23:10:00,2.3692331
2024-12-10 23:15:00,2.34278
2024-12-10 23:20:00,2.269445
2024-12-10 23:25:00,2.0559993
2024-12-10 23:30:00,2.0340195
2024-12-10 23:35:00,1.9139395
2024-12-10 23:40:00,2.0445657
2024-12-10 23:45:00,1.9527339
2024-12-10 23:50:00,1.7784994
2024-12-10 23:55:00,1.9382082
2024-12-11 00:00:00,1.6634028
2024-12-11 00:05:00,1.6985769
2024-12-11 00:10:00,2.0050025
2024-12-11 00:15:00,1.8080405
2024-12-11 00:20:00,1.9157389
2024-12-11 00:25:00,1.9060626
2024-12-11 00:30:00,1.833822
2024-12-11 00:35:00,1.6940612
2024-12-11 00:40:00,1.7166122
2024-12-11 00:45:00,1.7156914
2024-12-11 00:50:00,1.7977465
2024-12-11 00:55:00,1.601814
2024-12-11 01:00:00,1.6127536
2024-12-11 01:05:00,1.5266114
2024-12-11 01:10:00,1.5783496
2024-12-11 01:15:00,1.6479
2024-12-11 01:20:00,1.6643709
2024-12-11 01:25:00,1.6177745
2024-12-11 01:30:00,1.5265192
2024-12-11 01:35:00,1.5262035
2024-12-11 01:40:00,1.5096745
2024-12-11 01:45:00,1.5458809
2024-12-11 01:50:00,1.4928888
2024-12-11 01:55:00,1.4556159
2024-12-11 02:00:00,1.4497046
2024-12-11 02:05:00,1.4466066
2024-12-11 02:10:00,1.4101123
2024-12-11 02:15:00,1.5894692
2024-12-11 02:20:00,1.4472376
2024-12-11 02:25:00,1.3974842
2024-12-11 02:30:00,1.4250927
2024-12-11 02:35:00,1.4638221
2024-12-11 02:40:00,1.3804837
2024-12-11 02:45:00,1.4231399
2024-12-11 02:50:00,1.3674221
2024-12-11 02:55:00,1.3906728
2024-12-11 03:00:00,1.2926799
2024-12-11 03:05:00,1.2801963
2024-12-11 03:10:00,1.4183228
2024-12-11 03:15:00,1.4320918
2024-12-11 03:20:00,1.4116457
2024-12-11 03:25:00,1.2902482
2024-12-11 03:30:00,1.3278507
2024-12-11 03:35:00,1.1897943
2024-12-11 03:40:00,1.2199044
2024-12-11 03:45:00,1.2159365
2024-12-11 03:50:00,1.257989
2024-12-11 03:55:00,1.2981583
2024-12-11 04:00:00,1.3142004
2024-12-11 04:05:00,1.3967646
2024-12-11 04:10:00,1.62196
2024-12-11 04:15:00,1.4304439
2024-12-11 04:20:00,1.3968769
2024-12-11 04:25:00,1.4413189
2024-12-11 04:30:00,1.448222
2024-12-11 04:35:00,1.551377
2024-12-11 04:40:00,1.4142219
2024-12-11 04:45:00,1.4993865
2024-12-11 04:50:00,1.4452381
2024-12-11 04:55:00,1.5819558
2024-12-11 05:00:00,1.392705
2024-12-11 05:05:00,1.4505029
2024-12-11 05:10:00,1.463708
2024-12-11 05:15:00,1.7005541
2024-12-11 05:20:00,1.7455313
2024-12-11 05:25:00,1.7659535
2024-12-11 05:30:00,1.8206581
2024-12-11 05:35:00,1.7361995
2024-12-11 05:40:00,1.7339047
2024-12-11 05:45:00,1.938532
2024-12-11 05:50:00,1.8694994
2024-12-11 05:55:00,2.2019649
2024-12-11 06:00:00,2.3318489
2024-12-11 06:05:00,2.484025
2024-12-11 06:10:00,2.4943638
2024-12-11 06:15:00,3.3478272
2024-12-11 06:20:00,3.5586593
2024-12-11 06:25:00,3.5400622
2024-12-11 06:30:00,3.8811345
2024-12-11 06:35:00,4.4092426
2024-12-11 06:40:00,4.926349
2024-12-11 06:45:00,5.949439
2024-12-11 06:50:00,5.818664
2024-12-11 06:55:00,5.8924212
2024-12-11 07:00:00,6.387672
2024-12-11 07:05:00,6.810266
2024-12-11 07:10:00,7.581767
2024-12-11 07:15:00,10.787457
2024-12-11 07:20:00,16.351685
2024-12-11 07:25:00,14.825136
2024-12-11 07:30:00,13.916212
2024-12-11 07:35:00,14.981035
2024-12-11 07:40:00,16.245071
2024-12-11 07:45:00,19.915302
2024-12-11 07:50:00,22.102158
2024-12-11 07:55:00,24.094006
2024-12-11 08:00:00,26.654371
2024-12-11 08:05:00,29.330032
2024-12-11 08:10:00,29.768288
2024-12-11 08:15:00,46.771133
2024-12-11 08:20:00,48.43174
2024-12-11 08:25:00,50.21432
2024-12-11 08:30:00,51.719784
2024-12-11 08:35:00,53.713497
2024-12-11 08:40:00,55.71417
2024-12-11 08:45:00,61.177166
2024-12-11 08:50:00,61.850983
2024-12-11 08:55:00,62.22853
2024-12-11 09:00:00,63.384773
2024-12-11 09:05:00,65.0653
2024-12-11 09:10:00,77.85271
2024-12-11 09:15:00,74.949356
2024-12-11 09:20:00,75.64578
2024-12-11 09:25:00,76.16768
2024-12-11 09:30:00,77.95219
2024-12-11 09:35:00,77.55485
2024-12-11 09:40:00,77.63071
2024-12-11 09:45:00,79.236916
2024-12-11 09:50:00,78.71092
2024-12-11 09:55:00,82.61017
2024-12-11 10:00:00,85.35567
2024-12-11 10:05:00,82.00498
2024-12-11 10:10:00,77.82508
2024-12-11 10:15:00,82.54157
2024-12-11 10:20:00,79.92181
2024-12-11 10:25:00,81.11716
2024-12-11 10:30:00,82.82634
2024-12-11 10:35:00,82.52691
2024-12-11 10:40:00,83.01342
2024-12-11 10:45:00,85.90096
2024-12-11 10:50:00,83.36169
2024-12-11 10:55:00,83.23863
2024-12-11 11:00:00,84.05433
2024-12-11 11:05:00,83.49066
2024-12-11 11:10:00,81.43322
2024-12-11 11:15:00,83.51158
2024-12-11 11:20:00,82.33007
2024-12-11 11:25:00,82.45411
2024-12-11 11:30:00,82.65232
2024-12-11 11:35:00,82.67466
2024-12-11 11:40:00,78.18173
2024-12-11 11:45:00,80.22732
2024-12-11 11:50:00,76.745895
2024-12-11 11:55:00,76.87617
2024-12-11 12:00:00,77.2377
2024-12-11 12:05:00,77.48824
2024-12-11 12:10:00,74.88083
2024-12-11 12:15:00,68.29339
2024-12-11 12:20:00,64.30397
2024-12-11 12:25:00,59.931213
2024-12-11 12:30:00,59.526512
2024-12-11 12:35:00,58.15005
2024-12-11 12:40:00,57.413136
2024-12-11 12:45:00,54.688965
2024-12-11 12:50:00,53.802544
2024-12-11 12:55:00,53.55843
2024-12-11 13:00:00,53.616673
2024-12-11 13:05:00,53.39679
2024-12-11 13:10:00,54.27687
2024-12-11 13:15:00,57.82129
2024-12-11 13:20:00,58.44361
2024-12-11 13:25:00,58.235344
2024-12-11 13:30:00,60.558876
2024-12-11 13:35:00,61.90355
2024-12-11 13:40:00,59.304237
2024-12-11 13:45:00,58.884697
2024-12-11 13:50:00,60.377575
2024-12-11 13:55:00,59.05153
2024-12-11 14:00:00,60.59471
2024-12-11 14:05:00,59.588654
2024-12-11 14:10:00,60.097614
2024-12-11 14:15:00,62.31603
2024-12-11 14:20:00,60.945076
2024-12-11 14:25:00,61.327198
2024-12-11 14:30:00,63.986378
2024-12-11 14:35:00,61.476444
2024-12-11 14:40:00,60.668503
2024-12-11 14:45:00,61.146057
2024-12-11 14:50:00,60.251476
2024-12-11 14:55:00,60.254932
2024-12-11 15:00:00,63.702057
2024-12-11 15:05:00,60.51608
2024-12-11 15:10:00,60.082977
2024-12-11 15:15:00,60.03851
2024-12-11 15:20:00,57.85941
2024-12-11 15:25:00,56.988064
2024-12-11 15:30:00,56.74308
2024-12-11 15:35:00,55.825523
2024-12-11 15:40:00,55.327515
2024-12-11 15:45:00,53.510063
2024-12-11 15:50:00,53.852314
2024-12-11 15:55:00,52.616886
2024-12-11 16:00:00,50.86969
2024-12-11 16:05:00,49.34881
2024-12-11 16:10:00,48.422928
2024-12-11 16:15:00,47.379505
2024-12-11 16:20:00,46.72303
2024-12-11 16:25:00,45.25414
2024-12-11 16:30:00,43.142067
2024-12-11 16:35:00,41.16638
2024-12-11 16:40:00,40.069946
2024-12-11 16:45:00,38.62129
2024-12-11 16:50:00,37.450016
2024-12-11 16:55:00,35.575577
2024-12-11 17:00:00,34.83616
2024-12-11 17:05:00,32.600616
2024-12-11 17:10:00,32.108425
2024-12-11 17:15:00,32.358887
2024-12-11 17:20:00,30.530104
2024-12-11 17:25:00,28.513117
2024-12-11 17:30:00,27.869776
2024-12-11 17:35:00,27.16685
2024-12-11 17:40:00,26.64368
2024-12-11 17:45:00,25.441565
2024-12-11 17:50:00,24.9268
2024-12-11 17:55:00,23.795475
2024-12-11 18:00:00,22.740387
2024-12-11 18:05:00,22.329247
2024-12-11 18:15:00,21.026789
2024-12-11 18:20:00,19.569548
2024-12-11 18:25:00,18.635052
2024-12-11 18:30:00,18.79048
2024-12-11 18:35:00,18.238302
2024-12-11 18:40:00,18.813828
2024-12-11 18:45:00,17.013695
2024-12-11 18:50:00,17.283278
2024-12-11 18:55:00,16.949863
2024-12-11 19:00:00,16.317905
2024-12-11 19:05:00,15.482916
2024-12-11 19:10:00,15.119555
2024-12-11 19:15:00,14.822471
2024-12-11 19:20:00,14.325529
2024-12-11 19:25:00,14.06255
2024-12-11 19:30:00,13.638688
2024-12-11 19:35:00,13.457314
2024-12-11 19:40:00,13.570107
2024-12-11 19:45:00,12.864728
2024-12-11 19:50:00,12.69882
2024-12-11 19:55:00,12.505778
2024-12-11 20:00:00,12.343654
2024-12-11 20:05:00,11.862559
2024-12-11 20:10:00,11.446062
2024-12-11 20:15:00,10.866278
2024-12-11 20:20:00,10.370564
2024-12-11 20:25:00,10.592212
2024-12-11 20:30:00,10.205756
2024-12-11 20:35:00,9.637749
2024-12-11 20:40:00,9.376737
2024-12-11 20:45:00,9.037993
2024-12-11 20:50:00,8.684404
2024-12-11 20:55:00,7.919974
2024-12-11 21:00:00,7.3166046
2024-12-11 21:05:00,6.8972425
2024-12-11 21:10:00,6.3446565
2024-12-11 21:15:00,5.560196
2024-12-11 21:20:00,5.1764235
2024-12-11 21:25:00,4.8065495
2024-12-11 21:30:00,4.434807
2024-12-11 21:35:00,4.0643406
2024-12-11 21:40:00,4.0016418
2024-12-11 21:45:00,3.8712409
2024-12-11 21:50:00,3.6614926
2024-12-11 21:55:00,3.8056142
2024-12-11 22:00:00,3.6931956
2024-12-11 22:05:00,3.5649495
2024-12-11 22:10:00,3.527989
2024-12-11 22:15:00,3.4110265
2024-12-11 22:20:00,3.2345276
2024-12-11 22:25:00,3.1470115
2024-12-11 22:30:00,3.0131109
2024-12-11 22:35:00,2.619102
2024-12-11 22:40:00,2.7502756
2024-12-11 22:45:00,2.7150936
2024-12-11 22:50:00,2.6402125
2024-12-11 22:55:00,2.5977323
2024-12-11 23:00:00,2.4652267
2024-12-11 23:05:00,2.2781975
2024-12-11 23:10:00,2.4366088
2024-12-11 23:15:00,2.4005756
2024-12-11 23:20:00,2.2866745
2024-12-11 23:25:00,2.328743
2024-12-11 23:30:00,2.1523046
2024-12-11 23:35:00,2.140845
2024-12-11 23:40:00,2.0517848
2024-12-11 23:45:00,1.9686631
2024-12-11 23:50:00,1.75881
2024-12-11 23:55:00,1.8454769
2024-12-12 00:00:00,1.7400618
2024-12-12 00:05:00,1.7782007
2024-12-12 00:10:00,1.9587144
2024-12-12 00:15:00,1.9473647
2024-12-12 00:20:00,1.7214004
2024-12-12 00:25:00,1.8617175
2024-12-12 00:30:00,1.8458495
2024-12-12 00:35:00,1.7124194
2024-12-12 00:40:00,1.7206628
2024-12-12 00:45:00,1.7688742
2024-12-12 00:50:00,1.5996225
2024-12-12 00:55:00,1.6539303
2024-12-12 01:00:00,1.6311693
2024-12-12 01:05:00,1.464465
2024-12-12 01:10:00,1.543538
2024-12-12 01:15:00,1.7075449
2024-12-12 01:20:00,1.5687394
2024-12-12 01:25:00,1.4644036
2024-12-12 01:30:00,1.5648075
2024-12-12 01:35:00,1.4757907
2024-12-12 01:40:00,1.4347247
2024-12-12 01:45:00,1.4645132
2024-12-12 01:50:00,1.382349
2024-12-12 01:55:00,1.519581
2024-12-12 02:00:00,1.3804929
2024-12-12 02:05:00,1.3627702
2024-12-12 02:10:00,1.3817213
2024-12-12 02:15:00,1.4141095
2024-12-12 02:20:00,1.2573955
2024-12-12 02:25:00,1.2937002
2024-12-12 02:30:00,1.2790354
2024-12-12 02:35:00,1.264814
2024-12-12 02:40:00,1.4460753
2024-12-12 02:45:00,1.4090055
2024-12-12 02:50:00,1.4159794
2024-12-12 02:55:00,1.3470765
2024-12-12 03:00:00,1.2870086
2024-12-12 03:05:00,1.3037705
2024-12-12 03:10:00,1.4217813
2024-12-12 03:15:00,1.3160024
2024-12-12 03:20:00,1.3056476
2024-12-12 03:25:00,1.2864113
2024-12-12 03:30:00,1.3416176
2024-12-12 03:35:00,1.3144091
2024-12-12 03:40:00,1.362849
2024-12-12 03:45:00,1.2454293
2024-12-12 03:50:00,1.304718
2024-12-12 03:55:00,1.2889756
2024-12-12 04:00:00,1.3053597
2024-12-12 04:05:00,1.3470149
2024-12-12 04:10:00,1.4355948
2024-12-12 04:15:00,1.4842105
2024-12-12 04:20:00,1.4731144
2024-12-12 04:25:00,1.5619524
2024-12-12 04:30:00,1.4390846
2024-12-12 04:35:00,1.3703414
2024-12-12 04:40:00,1.4789982
2024-12-12 04:45:00,1.5072705
2024-12-12 04:50:00,1.489058
2024-12-12 04:55:00,1.4888153
2024-12-12 05:00:00,1.4669392
2024-12-12 05:05:00,1.4338666
2024-12-12 05:10:00,1.64206
2024-12-12 05:15:00,1.6075721
2024-12-12 05:20:00,1.6534678
2024-12-12 05:25:00,1.8079737
2024-12-12 05:30:00,1.769138
2024-12-12 05:35:00,1.7992617
2024-12-12 05:40:00,1.8552595
2024-12-12 05:45:00,2.078064
2024-12-12 05:50:00,2.0399132
2024-12-12 05:55:00,2.2298496
2024-12-12 06:00:00,2.4062114
2024-12-12 06:05:00,2.6036694
2024-12-12 06:10:00,2.6463957
2024-12-12 06:15:00,3.0062678
2024-12-12 06:20:00,3.8695574
2024-12-12 06:25:00,3.8431127
2024-12-12 06:30:00,3.9039173
2024-12-12 06:35:00,4.238478
2024-12-12 06:40:00,4.6019278
2024-12-12 06:45:00,4.73958
2024-12-12 06:50:00,5.3826
2024-12-12 06:55:00,5.9137087
2024-12-12 07:00:00,6.4743133
2024-12-12 07:05:00,7.182594
2024-12-12 07:10:00,9.375685
2024-12-12 07:15:00,13.153845
2024-12-12 07:20:00,14.309705
2024-12-12 07:25:00,13.221127
2024-12-12 07:30:00,13.381342
2024-12-12 07:35:00,14.388511
2024-12-12 07:40:00,15.267979
2024-12-12 07:45:00,20.639029
2024-12-12 07:50:00,22.483135
2024-12-12 07:55:00,22.839087
2024-12-12 08:00:00,32.701527
2024-12-12 08:05:00,45.390953
2024-12-12 08:10:00,77.15119
2024-12-12 08:15:00,91.70575
2024-12-12 08:20:00,91.73613
2024-12-12 08:25:00,91.640465
2024-12-12 08:30:00,97.33368
2024-12-12 08:35:00,98.61757
2024-12-12 08:40:00,108.492516
2024-12-12 08:45:00,107.939285
2024-12-12 08:50:00,114.49435
2024-12-12 08:55:00,114.28389
2024-12-12 09:00:00,114.930695
2024-12-12 09:05:00,119.135864
2024-12-12 09:10:00,141.44582
2024-12-12 09:15:00,138.17361
2024-12-12 09:20:00,138.1625
2024-12-12 09:25:00,140.15073
2024-12-12 09:30:00,139.93848
2024-12-12 09:35:00,140.15565
2024-12-12 09:40:00,149.50383
2024-12-12 09:45:00,147.0553
2024-12-12 09:50:00,142.13565
2024-12-12 09:55:00,142.11195
2024-12-12 10:00:00,141.7354
2024-12-12 10:05:00,143.8645
2024-12-12 10:10:00,140.4591
2024-12-12 10:15:00,147.17946
2024-12-12 10:20:00,142.21175
2024-12-12 10:25:00,143.21143
2024-12-12 10:30:00,109.28811
2024-12-12 10:35:00,83.61015
2024-12-12 10:40:00,86.57973
2024-12-12 10:45:00,80.45142
2024-12-12 10:50:00,80.945244
